2,1,585.0412170745678,445.974267578125,84.39755852664553,257.90562744140624,1,-1,-1,-1
2,2,1054.1789077255264,480.37915649414066,34.824289041134755,110.52611694335937,1,-1,-1,-1
2,3,1088.8327759450294,482.89544677734375,31.177075063066088,112.12950439453125,1,-1,-1,-1
2,4,441.7423775018057,443.7079772949219,109.50554651006044,276.6332092285156,1,-1,-1,-1
2,5,1012.5881497924836,431.2259155273437,40.43164719237662,117.5282470703125,1,-1,-1,-1
2,6,1097.3645939331102,438.1299011230469,37.95999670409226,108.79069213867187,1,-1,-1,-1
2,7,933.9125688482688,432.20123291015625,40.24749413939983,115.9316650390625,1,-1,-1,-1
2,8,1256.8870937334625,446.6988098144531,32.68889847057501,99.18939819335938,1,-1,-1,-1
2,9,1342.51575853478,425.27155761718757,170.81215968825256,357.0662353515625,1,-1,-1,-1
2,10,546.7098249649342,463.2041381835937,33.291592745912794,92.12716064453124,1,-1,-1,-1
2,11,417.49559237659463,458.39125366210936,38.92139459251386,83.91688842773438,1,-1,-1,-1
2,12,635.098123203221,454.8122924804688,59.69497673808921,188.39920654296876,1,-1,-1,-1
2,13,972.176651238585,452.40875244140625,30.29542799158005,80.71324462890625,1,-1,-1,-1
2,14,577.6623685117934,430.1296630859375,19.303046179538278,42.63486328125,1,-1,-1,-1
2,15,593.7210808732796,426.7581787109375,17.312367062034607,41.81016235351562,1,-1,-1,-1
3,1,585.5010829178048,445.9633845936052,84.46346042908483,258.1289760717385,1,-1,-1,-1
3,2,1053.946029712764,480.4651090232363,34.859338300828064,110.65975459597983,1,-1,-1,-1
3,3,1088.705435339884,483.2274198357988,31.03476280413366,111.60327015225275,1,-1,-1,-1
3,4,441.1173855156782,442.8136224514906,110.3625335129414,278.7931148538921,1,-1,-1,-1
3,5,1012.8311157322565,430.86035450616555,40.46719349909684,117.63947173392756,1,-1,-1,-1
3,6,1097.2097443516068,437.7425849633653,38.01149762726474,108.95875411369727,1,-1,-1,-1
3,7,933.6954645487846,432.45848998953795,39.97829006328458,115.12817994878817,1,-1,-1,-1
3,8,1256.901616965689,446.48764961803965,32.70014375862996,99.24892822312125,1,-1,-1,-1
3,9,1348.5174231821006,425.1908728721472,173.1766582752842,362.00023872265405,1,-1,-1,-1
3,10,546.9822790070185,463.901863007299,33.3756008575243,92.36838640176784,1,-1,-1,-1
3,11,417.33299915287216,458.57219390893613,38.73556710163852,83.5025729946066,1,-1,-1,-1
3,12,636.4129067925048,455.836709441362,59.44286499602706,187.5175773552558,1,-1,-1,-1
3,13,972.5190525883243,451.9725546242589,30.462934548865082,81.15219439325769,1,-1,-1,-1
3,14,577.5560167842316,430.08095050376943,19.337779207404928,42.72125086560505,1,-1,-1,-1
3,15,593.7943958566058,426.83529958743316,17.233287747971584,41.610808528875694,1,-1,-1,-1
4,1,585.4497190427296,446.32969206768405,84.36379833588734,257.8572541892044,1,-1,-1,-1
4,2,1053.9906804485654,480.6715890667845,34.847178378876656,110.63347047020791,1,-1,-1,-1
4,3,1088.829471261725,483.56787606258735,30.868976360686425,110.97293155550632,1,-1,-1,-1
4,4,442.21208216102946,442.63813139353283,110.97800389991325,280.2348178483555,1,-1,-1,-1
4,5,1013.2686406073826,429.68551702330984,40.28116386492263,117.0698561982737,1,-1,-1,-1
4,6,1097.2768340011553,437.53667357246877,38.1655820853425,109.45086364533182,1,-1,-1,-1
4,7,933.6006714915527,432.85120416822446,39.80572788397799,114.5805574357639,1,-1,-1,-1
4,8,1256.8950136375306,446.5700989228522,32.62403553113488,99.0774868785575,1,-1,-1,-1
4,9,1352.588407917067,420.7063524254038,176.58442123631386,369.35528159529355,1,-1,-1,-1
4,10,546.5759719469306,462.7182554953613,33.745074064494915,93.21264388713702,1,-1,-1,-1
4,11,417.35440402326384,458.3313744855599,38.8722956320304,83.79801582929441,1,-1,-1,-1
4,12,637.5685597858077,455.44879805076073,59.12291157975475,186.45046318659712,1,-1,-1,-1
4,13,973.9578876372799,453.47301185757067,30.510797031725613,81.23455543727492,1,-1,-1,-1
4,14,577.8091757681952,429.97967721937835,19.193493176725617,42.399444160752076,1,-1,-1,-1
4,15,594.301656892667,427.0021127331147,16.929583920850593,40.839682002075776,1,-1,-1,-1
