2,820,513.6812827087665,348.24491577148433,186.18111744379502,402.10805053710936,1,-1,-1,-1
2,821,276.8409994900409,322.2877990722656,166.96812919374636,447.2054504394531,1,-1,-1,-1
3,820,519.2450830311407,342.376013218347,185.96640431246934,402.4535418278035,1,-1,-1,-1
3,821,283.8311068905405,312.8102337602627,171.719024082736,460.16299204190886,1,-1,-1,-1
3,822,828.8359285775839,450.8495727539062,42.315935813582165,116.45567626953125,1,-1,-1,-1
3,823,796.8328437154823,435.17099609375,43.945591865910316,149.029345703125,1,-1,-1,-1
4,820,527.6648696980618,344.4288075007121,187.46076099579474,405.97811967990657,1,-1,-1,-1
4,821,298.7992295262066,320.2762650633813,171.2516739846432,459.3265808746449,1,-1,-1,-1
4,822,816.638045457331,440.52803470454614,53.21138995005874,146.47450327483605,1,-1,-1,-1
4,823,801.0981408097953,424.22349055349065,39.60700836193912,134.14968827458407,1,-1,-1,-1
4,825,844.7900228640523,439.6773986816406,43.47608220158311,129.29938354492188,1,-1,-1,-1
4,826,770.6549430969454,433.8421325683594,44.1486587279842,157.08401489257812,1,-1,-1,-1
5,820,542.9151860503382,350.1738431229003,188.61153850821768,409.9334659860321,1,-1,-1,-1
5,821,307.50622626061477,320.3559622826598,174.9032857106567,469.3188740159674,1,-1,-1,-1
5,825,838.5629568562373,451.4308018840138,46.717030674148226,138.6984474740743,1,-1,-1,-1
6,820,558.0447159748696,346.92543073714444,191.13630688835116,417.2610703458052,1,-1,-1,-1
6,821,318.01718972845083,316.37848971866504,178.77921077013957,478.54764186715437,1,-1,-1,-1
6,825,847.7322397016062,455.4139628321383,48.27700525894468,142.75320537752555,1,-1,-1,-1
6,827,798.510749678705,443.01416015625,50.79849575977763,153.75897216796875,1,-1,-1,-1
6,828,738.4860659151326,451.55022583007815,54.34713086504739,150.99619750976564,1,-1,-1,-1
7,820,567.7842260262898,343.72569359110844,195.1199540797876,427.2520691990599,1,-1,-1,-1
7,821,325.6284340734371,311.8419112152113,180.47213919638338,482.8398088902113,1,-1,-1,-1
7,828,749.7667796483377,450.9335836870996,53.49845110267978,148.49665623998655,1,-1,-1,-1
8,820,579.5806167751898,341.466332508329,198.14510293860826,434.39310475721834,1,-1,-1,-1
8,821,332.40453474140634,311.8929345536539,184.00661128390885,490.27089972877354,1,-1,-1,-1
8,828,764.7303593856338,453.64030941316645,53.79723884642294,149.1677382887955,1,-1,-1,-1
8,830,877.5722321216023,454.1025512695312,53.647674428670314,147.17657470703125,1,-1,-1,-1
8,831,832.4158774090388,443.7804931640625,49.31547418582873,153.25140380859375,1,-1,-1,-1
9,820,591.4549067361838,339.16120175051196,201.06925015236743,442.1190440548771,1,-1,-1,-1
9,821,341.9572754120618,310.7317039081603,187.18922342858386,499.1708934359995,1,-1,-1,-1
9,828,781.1493452368969,454.7389460754574,53.65570242677794,148.9216204143825,1,-1,-1,-1
9,830,888.712623686263,457.9162835636393,52.179426322113414,143.1109048523061,1,-1,-1,-1
9,831,844.870098991077,446.22032867725767,48.934604335655514,151.86035114217353,1,-1,-1,-1
9,834,937.2194013725475,465.9511047363281,33.85428807521759,101.59338989257813,1,-1,-1,-1
10,820,606.7677190359344,335.7993605520976,204.10259021593237,450.4401882572222,1,-1,-1,-1
10,821,355.33271361822807,308.7963756280368,189.6551934279347,504.2105143762138,1,-1,-1,-1
10,828,800.9772919149378,452.5715399317848,54.12363086158694,150.1532683534184,1,-1,-1,-1
10,831,862.9900934277907,444.5443566680375,49.399510589324834,153.13038328635392,1,-1,-1,-1
11,820,622.065809951532,329.4017642860176,207.56145503194895,459.76058671760075,1,-1,-1,-1
11,821,363.8200931594981,301.59704367643616,193.03186168378602,513.5591292364169,1,-1,-1,-1
11,828,817.8349407209549,454.1447897726879,53.660906394509475,149.0357566570533,1,-1,-1,-1
11,831,881.1525043007065,447.1229954500383,49.41950741980675,152.6561670269832,1,-1,-1,-1
11,836,565.3626534848914,434.33271484374995,59.58373844037327,166.63677978515625,1,-1,-1,-1
11,837,922.911210210165,452.55717163085944,55.461307607013836,149.9952819824219,1,-1,-1,-1
11,838,964.7300993743127,459.73720703125,36.50097068496851,108.88526611328125,1,-1,-1,-1
12,820,641.7280375016772,332.35632743957785,208.50463563135014,463.577024349946,1,-1,-1,-1
12,821,379.1169803218387,303.10791248392206,195.9247533271142,520.99519440722,1,-1,-1,-1
12,828,842.3001395843938,456.74354690332206,54.76053715849917,151.44909533360155,1,-1,-1,-1
12,837,911.9906233088961,457.74562343341165,54.128492122595276,146.68961493528144,1,-1,-1,-1
12,838,958.8946415655269,457.1412192160954,47.11956594763384,140.39876776267155,1,-1,-1,-1
13,820,658.4951229409775,331.41787667486244,210.86696939296294,470.24301460895225,1,-1,-1,-1
13,821,390.3367268403686,308.7446056168042,195.62366207375666,519.9944174531453,1,-1,-1,-1
13,828,858.0454409776769,458.66542749669304,54.640235958215776,150.98581685871972,1,-1,-1,-1
13,837,917.834035336285,454.0511230819726,55.65736097450705,151.00076915569005,1,-1,-1,-1
13,838,957.314156768607,447.05968812801257,53.19679275229958,158.42116831159638,1,-1,-1,-1
13,840,600.8356762975773,438.0556030273438,63.51546381109561,164.50772705078126,1,-1,-1,-1
13,841,222.6305764003136,491.20606689453126,63.420484772615005,296.80849609375,1,-1,-1,-1
13,842,1112.5112338781644,493.78095703125007,29.165178728046243,77.3179443359375,1,-1,-1,-1
13,843,1003.043597925368,464.1446899414063,34.209496043795326,108.2624267578125,1,-1,-1,-1
14,820,679.6510388214136,324.824089804484,215.192178489025,481.91093555206396,1,-1,-1,-1
14,821,410.53519826517135,299.2203783090085,199.77683757885993,532.9547280191867,1,-1,-1,-1
14,828,881.4513722527873,459.2203939553078,54.28815547707582,149.69543945704248,1,-1,-1,-1
14,838,952.4969243748794,449.0812666404529,53.03821104212318,157.5658125856967,1,-1,-1,-1
15,820,704.3772863516659,324.265731958499,217.54548112301904,489.45053374353813,1,-1,-1,-1
15,821,429.69162494582486,293.3211109961651,204.28150326813125,548.1384851567277,1,-1,-1,-1
15,828,904.2087870044801,457.3576723750569,55.520949712676284,153.25785231820862,1,-1,-1,-1
15,844,225.4519837156965,342.5936462402344,96.96119064966166,420.5455749511719,1,-1,-1,-1
15,845,652.5013491851255,437.5638427734375,61.87197203990547,170.6119873046875,1,-1,-1,-1
15,846,976.3641963843193,450.48323364257817,53.28734209464269,156.52756958007814,1,-1,-1,-1
15,847,1140.7615017190342,472.81298828124994,31.542133280681742,86.2734619140625,1,-1,-1,-1
15,848,1024.1622323869638,456.9918151855469,45.8556133510726,144.35690307617188,1,-1,-1,-1
16,820,716.1474761065103,310.27558429398823,224.41132618426684,507.90830160246236,1,-1,-1,-1
16,821,434.20776247781896,287.12147594086787,209.47304536755112,562.3658466844934,1,-1,-1,-1
16,828,919.3677927346888,449.8430441012402,56.40163862344513,156.56311390557664,1,-1,-1,-1
16,844,233.67928444761836,332.4800049969871,96.32493922035583,416.0898506813514,1,-1,-1,-1
16,845,661.141021252388,430.561991636145,62.411671112045404,171.9179987419344,1,-1,-1,-1
16,846,981.766075507774,443.4903561879297,53.53154272916023,156.95685764194474,1,-1,-1,-1
16,848,1029.9149190730673,448.724853289597,48.8208737415243,153.39858689880984,1,-1,-1,-1
16,849,1061.5054554826338,455.5799560546875,37.11948454254467,107.85284423828125,1,-1,-1,-1
17,820,732.505476327724,303.7988069494472,229.51032440634285,519.2756043252523,1,-1,-1,-1
17,821,439.46770133286765,283.1425800869928,211.39248963489638,568.8951873583342,1,-1,-1,-1
17,828,929.5908849744899,446.56433307541454,56.50699524166328,157.4471873507082,1,-1,-1,-1
17,844,242.31102513579577,324.54431044939133,99.1934351778807,424.4949269246817,1,-1,-1,-1
17,845,671.009556262409,426.4912174209604,62.739508647574695,172.7124979935577,1,-1,-1,-1
17,846,989.8297258922612,436.933677596129,54.77648898387858,160.6896990578757,1,-1,-1,-1
17,848,1031.5903786283975,432.6637230775909,54.02722524647331,169.5337460077052,1,-1,-1,-1
18,820,743.9811860385923,299.16093547187427,236.69523267118524,535.3322740796555,1,-1,-1,-1
18,821,439.1520931093067,283.1305548838998,214.6581696663301,578.0085473648444,1,-1,-1,-1
18,828,940.0321588655797,444.5652867894073,57.98313819402828,161.5003941761488,1,-1,-1,-1
18,844,238.98375473553295,326.58230275692017,100.60701577849662,428.72392140108445,1,-1,-1,-1
18,845,680.2205260521283,426.90875844503984,63.21728607805353,174.37000465124729,1,-1,-1,-1
18,846,1002.2398606999487,436.74827115537994,45.72804321687486,133.0159110824658,1,-1,-1,-1
19,820,745.9672314476772,291.154772242079,240.04695078831287,543.5913375218216,1,-1,-1,-1
19,821,436.630305235588,278.9301879709402,216.3371802384691,582.4539894284328,1,-1,-1,-1
19,828,944.4706461936175,435.61047745422013,60.1199510258417,169.18762360066097,1,-1,-1,-1
19,844,236.43543957518398,315.4394363445226,101.39005984743844,431.1017513918088,1,-1,-1,-1
